platform,region,currency,price,plan_type,scraped_at
Shahid,Nepal,,,VIP Mobile,2026-04-09 02:42:37
Shahid,Nepal,,,VIP | Sports,2026-04-09 02:42:37
Shahid,Nepal,,,Ultimate | GoBX,2026-04-09 02:42:37
Shahid,Nepal,,,SPORTS | GoBX,2026-04-09 02:42:37
Shahid,Nepal,,,Ultimate,2026-04-09 02:42:37
Shahid,Nepal,,,VIP,2026-04-09 02:42:37
Shahid,Nepal,,,Sports,2026-04-09 02:42:37
Shahid,Nepal,,,Mobile,2026-04-09 02:42:37
Shahid,Nepal,,,Free,2026-04-09 02:42:37
Netflix,Nepal,$,9.99,Premium,2026-04-09 02:42:39
Netflix,Nepal,$,7.99,Standard,2026-04-09 02:42:39
Netflix,Nepal,$,3.99,Basic,2026-04-09 02:42:39
Spotify,Singapore,$,0,Individual,2026-04-09 02:42:34
Spotify,Singapore,$,0,Student,2026-04-09 02:42:34
Spotify,Singapore,$,16.98,Duo,2026-04-09 02:42:34
Spotify,Singapore,$,20.98,Family,2026-04-09 02:42:34
Apple TV+,Singapore,$,13.98,Apple TV+ Monthly,2026-04-09 02:42:35
Shahid,Singapore,,,VIP | BigTime,2026-04-09 02:42:37
Shahid,Singapore,,,VIP Mobile,2026-04-09 02:42:37
Shahid,Singapore,,,VIP | Sports,2026-04-09 02:42:37
Shahid,Singapore,,,Ultimate | GoBX,2026-04-09 02:42:37
Shahid,Singapore,,,SPORTS | GoBX,2026-04-09 02:42:37
Shahid,Singapore,,,Ultimate,2026-04-09 02:42:37
Shahid,Singapore,,,VIP,2026-04-09 02:42:37
Shahid,Singapore,,,Sports,2026-04-09 02:42:37
Shahid,Singapore,,,Mobile,2026-04-09 02:42:37
Shahid,Singapore,,,Free,2026-04-09 02:42:37
Netflix,Singapore,,29.98,Premium,2026-04-09 02:42:40
Netflix,Singapore,,22.98,Standard,2026-04-09 02:42:40
Netflix,Singapore,,15.98,Basic,2026-04-09 02:42:40
Spotify,Maldives,US$,0,Individual,2026-04-09 02:42:34
Spotify,Maldives,US$,0,Student,2026-04-09 02:42:34
Spotify,Maldives,US$,7.49,Duo,2026-04-09 02:42:34
Spotify,Maldives,US$,9.49,Family,2026-04-09 02:42:34
Apple TV+,Maldives,$,12.99,Apple TV+ Monthly,2026-04-09 02:42:35
Shahid,Maldives,,,VIP | BigTime,2026-04-09 02:42:37
Shahid,Maldives,,,VIP Mobile,2026-04-09 02:42:37
Shahid,Maldives,,,VIP | Sports,2026-04-09 02:42:37
Shahid,Maldives,,,Ultimate | GoBX,2026-04-09 02:42:37
Shahid,Maldives,,,SPORTS | GoBX,2026-04-09 02:42:37
Shahid,Maldives,,,Ultimate,2026-04-09 02:42:37
Shahid,Maldives,,,VIP,2026-04-09 02:42:37
Shahid,Maldives,,,Sports,2026-04-09 02:42:37
Shahid,Maldives,,,Mobile,2026-04-09 02:42:37
Shahid,Maldives,,,Free,2026-04-09 02:42:37
Netflix,Maldives,$,17.99,Premium,2026-04-09 02:42:40
Netflix,Maldives,$,13.99,Standard,2026-04-09 02:42:40
Netflix,Maldives,$,10.99,Basic,2026-04-09 02:42:40
Spotify,Philippines,₱,169,Individual,2026-04-09 02:42:35
Spotify,Philippines,₱,85,Student,2026-04-09 02:42:35
Spotify,Philippines,₱,229,Duo,2026-04-09 02:42:35
Spotify,Philippines,₱,279,Family,2026-04-09 02:42:35
Apple TV+,Philippines,₱,369,Apple TV+ Monthly,2026-04-09 02:42:35
Shahid,Philippines,,,VIP | BigTime,2026-04-09 02:42:37
Shahid,Philippines,,,VIP Mobile,2026-04-09 02:42:37
Shahid,Philippines,,,VIP | Sports,2026-04-09 02:42:37
Shahid,Philippines,,,Ultimate | GoBX,2026-04-09 02:42:37
Shahid,Philippines,,,SPORTS | GoBX,2026-04-09 02:42:37
Shahid,Philippines,,,Ultimate,2026-04-09 02:42:37
Shahid,Philippines,,,VIP,2026-04-09 02:42:37
Shahid,Philippines,,,Sports,2026-04-09 02:42:37
Shahid,Philippines,,,Mobile,2026-04-09 02:42:37
Shahid,Philippines,,,Free,2026-04-09 02:42:37
Netflix,Philippines,,619,Premium,2026-04-09 02:42:40
Netflix,Philippines,,449,Standard,2026-04-09 02:42:40
Netflix,Philippines,,279,Basic,2026-04-09 02:42:40
Spotify,Sri Lanka,KR,0,Individual,2026-04-09 02:42:34
Spotify,Sri Lanka,KR,0,Student,2026-04-09 02:42:34
Spotify,Sri Lanka,KR,969,Duo,2026-04-09 02:42:34
Spotify,Sri Lanka,KR,"1,26",Family,2026-04-09 02:42:34
Apple TV+,Sri Lanka,US$,6.99,Apple TV+ Monthly,2026-04-09 02:42:36
Shahid,Sri Lanka,,,VIP | BigTime,2026-04-09 02:42:38
Shahid,Sri Lanka,,,VIP Mobile,2026-04-09 02:42:38
Shahid,Sri Lanka,,,VIP | Sports,2026-04-09 02:42:38
Shahid,Sri Lanka,,,Ultimate | GoBX,2026-04-09 02:42:38
Shahid,Sri Lanka,,,SPORTS | GoBX,2026-04-09 02:42:38
Shahid,Sri Lanka,,,Ultimate,2026-04-09 02:42:38
Shahid,Sri Lanka,,,VIP,2026-04-09 02:42:38
Shahid,Sri Lanka,,,Sports,2026-04-09 02:42:38
Shahid,Sri Lanka,,,Mobile,2026-04-09 02:42:38
Shahid,Sri Lanka,,,Free,2026-04-09 02:42:38
Netflix,Sri Lanka,$,9.99,Premium,2026-04-09 02:42:40
Netflix,Sri Lanka,$,7.99,Standard,2026-04-09 02:42:40
Netflix,Sri Lanka,$,3.99,Basic,2026-04-09 02:42:40
Apple TV+,Laos,US$,"7,99",Apple TV+ Monthly,2026-04-09 02:42:36
Shahid,Laos,,,VIP | BigTime,2026-04-09 02:42:38
Shahid,Laos,,,VIP Mobile,2026-04-09 02:42:38
Shahid,Laos,,,VIP | Sports,2026-04-09 02:42:38
Shahid,Laos,,,Ultimate | GoBX,2026-04-09 02:42:38
Shahid,Laos,,,SPORTS | GoBX,2026-04-09 02:42:38
Shahid,Laos,,,Ultimate,2026-04-09 02:42:38
Shahid,Laos,,,VIP,2026-04-09 02:42:38
Shahid,Laos,,,Sports,2026-04-09 02:42:38
Shahid,Laos,,,Mobile,2026-04-09 02:42:38
Shahid,Laos,,,Free,2026-04-09 02:42:38
Netflix,Laos,$,9.99,Premium,2026-04-09 02:42:41
Netflix,Laos,$,7.99,Standard,2026-04-09 02:42:41
Netflix,Laos,$,3.99,Basic,2026-04-09 02:42:41
Apple TV+,Myanmar,$,12.99,Apple TV+ Monthly,2026-04-09 02:42:36
Shahid,Myanmar,,,VIP | BigTime,2026-04-09 02:42:37
Shahid,Myanmar,,,VIP Mobile,2026-04-09 02:42:37
Shahid,Myanmar,,,VIP | Sports,2026-04-09 02:42:37
Shahid,Myanmar,,,Ultimate | GoBX,2026-04-09 02:42:37
Shahid,Myanmar,,,SPORTS | GoBX,2026-04-09 02:42:37
Shahid,Myanmar,,,Ultimate,2026-04-09 02:42:37
Shahid,Myanmar,,,VIP,2026-04-09 02:42:37
Shahid,Myanmar,,,Sports,2026-04-09 02:42:37
Shahid,Myanmar,,,Mobile,2026-04-09 02:42:37
Shahid,Myanmar,,,Free,2026-04-09 02:42:37
Netflix,Myanmar,$,9.99,Premium,2026-04-09 02:42:40
Netflix,Myanmar,$,7.99,Standard,2026-04-09 02:42:40
Netflix,Myanmar,$,3.99,Basic,2026-04-09 02:42:40
Spotify,Brunei,US$,0,Individual,2026-04-09 02:42:35
Spotify,Brunei,US$,0,Student,2026-04-09 02:42:35
Spotify,Brunei,US$,10.49,Duo,2026-04-09 02:42:35
Spotify,Brunei,US$,12.99,Family,2026-04-09 02:42:35
Shahid,Brunei,,,VIP | BigTime,2026-04-09 02:42:38
Shahid,Brunei,,,VIP Mobile,2026-04-09 02:42:38
Shahid,Brunei,,,VIP | Sports,2026-04-09 02:42:38
Shahid,Brunei,,,Ultimate | GoBX,2026-04-09 02:42:38
Shahid,Brunei,,,SPORTS | GoBX,2026-04-09 02:42:38
Shahid,Brunei,,,Ultimate,2026-04-09 02:42:38
Shahid,Brunei,,,VIP,2026-04-09 02:42:38
Shahid,Brunei,,,Sports,2026-04-09 02:42:38
Shahid,Brunei,,,Mobile,2026-04-09 02:42:38
Shahid,Brunei,,,Free,2026-04-09 02:42:38
Netflix,Brunei,$,17.99,Premium,2026-04-09 02:42:41
Netflix,Brunei,$,13.99,Standard,2026-04-09 02:42:41
Netflix,Brunei,$,10.99,Basic,2026-04-09 02:42:41
Apple TV+,Cambodia,$,"7,99",Apple TV+ Monthly,2026-04-09 02:42:36
Shahid,Cambodia,,,VIP | BigTime,2026-04-09 02:42:38
Shahid,Cambodia,,,VIP Mobile,2026-04-09 02:42:38
Shahid,Cambodia,,,VIP | Sports,2026-04-09 02:42:38
Shahid,Cambodia,,,Ultimate | GoBX,2026-04-09 02:42:38
Shahid,Cambodia,,,SPORTS | GoBX,2026-04-09 02:42:38
Shahid,Cambodia,,,Ultimate,2026-04-09 02:42:38
Shahid,Cambodia,,,VIP,2026-04-09 02:42:38
Shahid,Cambodia,,,Sports,2026-04-09 02:42:38
Shahid,Cambodia,,,Mobile,2026-04-09 02:42:38
Shahid,Cambodia,,,Free,2026-04-09 02:42:38
Netflix,Cambodia,$,9.99,Premium,2026-04-09 02:42:41
Netflix,Cambodia,$,7.99,Standard,2026-04-09 02:42:41
Netflix,Cambodia,$,3.99,Basic,2026-04-09 02:42:41
Spotify,Malaysia,RM,17.50,Individual,2026-04-09 02:42:35
Spotify,Malaysia,RM,9.50,Student,2026-04-09 02:42:35
Spotify,Malaysia,RM,24.50,Duo,2026-04-09 02:42:35
Spotify,Malaysia,RM,27.90,Family,2026-04-09 02:42:35
Apple TV+,Malaysia,RM,29.90,Apple TV+ Monthly,2026-04-09 02:42:35
Shahid,Malaysia,,,VIP | BigTime,2026-04-09 02:42:38
Shahid,Malaysia,,,VIP Mobile,2026-04-09 02:42:38
Shahid,Malaysia,,,VIP | Sports,2026-04-09 02:42:38
Shahid,Malaysia,,,Ultimate | GoBX,2026-04-09 02:42:38
Shahid,Malaysia,,,SPORTS | GoBX,2026-04-09 02:42:38
Shahid,Malaysia,,,Ultimate,2026-04-09 02:42:38
Shahid,Malaysia,,,VIP,2026-04-09 02:42:38
Shahid,Malaysia,,,Sports,2026-04-09 02:42:38
Shahid,Malaysia,,,Mobile,2026-04-09 02:42:38
Shahid,Malaysia,,,Free,2026-04-09 02:42:38
Netflix,Malaysia,,62.90,Premium,2026-04-09 02:42:41
Netflix,Malaysia,,49.90,Standard,2026-04-09 02:42:41
Netflix,Malaysia,,29.90,Basic,2026-04-09 02:42:41
Apple TV+,Indonesia,Rp,99.00,Apple TV+ Monthly,2026-04-09 02:42:36
Shahid,Indonesia,,,VIP | BigTime,2026-04-09 02:42:39
Shahid,Indonesia,,,VIP Mobile,2026-04-09 02:42:39
Shahid,Indonesia,,,VIP | Sports,2026-04-09 02:42:39
Shahid,Indonesia,,,Ultimate | GoBX,2026-04-09 02:42:39
Shahid,Indonesia,,,SPORTS | GoBX,2026-04-09 02:42:39
Shahid,Indonesia,,,Ultimate,2026-04-09 02:42:39
Shahid,Indonesia,,,VIP,2026-04-09 02:42:39
Shahid,Indonesia,,,Sports,2026-04-09 02:42:39
Shahid,Indonesia,,,Mobile,2026-04-09 02:42:39
Shahid,Indonesia,,,Free,2026-04-09 02:42:39
Netflix,Indonesia,,"186,00",Premium,2026-04-09 02:42:41
Netflix,Indonesia,,"120,00",Standard,2026-04-09 02:42:41
Netflix,Indonesia,,"65,00",Basic,2026-04-09 02:42:41
Spotify,Hong Kong,$,0,Individual,2026-04-09 02:42:36
Spotify,Hong Kong,$,0,Student,2026-04-09 02:42:36
Spotify,Hong Kong,$,98,Duo,2026-04-09 02:42:36
Spotify,Hong Kong,$,128,Family,2026-04-09 02:42:36
Apple TV+,Hong Kong,$,68.00,Apple TV+ Monthly,2026-04-09 02:42:37
Shahid,Hong Kong,,,VIP | BigTime,2026-04-09 02:42:40
Shahid,Hong Kong,,,VIP Mobile,2026-04-09 02:42:40
Shahid,Hong Kong,,,VIP | Sports,2026-04-09 02:42:40
Shahid,Hong Kong,,,Ultimate | GoBX,2026-04-09 02:42:40
Shahid,Hong Kong,,,SPORTS | GoBX,2026-04-09 02:42:40
Shahid,Hong Kong,,,Ultimate,2026-04-09 02:42:40
Shahid,Hong Kong,,,VIP,2026-04-09 02:42:40
Shahid,Hong Kong,,,Sports,2026-04-09 02:42:40
Shahid,Hong Kong,,,Mobile,2026-04-09 02:42:40
Shahid,Hong Kong,,,Free,2026-04-09 02:42:40
Netflix,Hong Kong,,118,Premium,2026-04-09 02:42:42
Netflix,Hong Kong,,98,Standard,2026-04-09 02:42:42
Netflix,Hong Kong,,78,Basic,2026-04-09 02:42:42
Apple TV+,Japan,¥,900,Apple TV+ Monthly,2026-04-09 02:42:36
Shahid,Japan,,,VIP | BigTime,2026-04-09 02:42:39
Shahid,Japan,,,VIP Mobile,2026-04-09 02:42:39
Shahid,Japan,,,VIP | Sports,2026-04-09 02:42:39
Shahid,Japan,,,Ultimate | GoBX,2026-04-09 02:42:39
Shahid,Japan,,,SPORTS | GoBX,2026-04-09 02:42:39
Shahid,Japan,,,Ultimate,2026-04-09 02:42:39
Shahid,Japan,,,VIP,2026-04-09 02:42:39
Shahid,Japan,,,Sports,2026-04-09 02:42:39
Shahid,Japan,,,Mobile,2026-04-09 02:42:39
Shahid,Japan,,,Free,2026-04-09 02:42:39
Netflix,Japan,,"2,29",Premium,2026-04-09 02:42:42
Netflix,Japan,*:,890,Standard with ads,2026-04-09 02:42:42
Netflix,Japan,,"1,59",Standard,2026-04-09 02:42:42
Apple TV+,Taiwan,$,250.00,Apple TV+ Monthly,2026-04-09 02:42:39
Shahid,Taiwan,,,VIP | BigTime,2026-04-09 02:42:40
Shahid,Taiwan,,,VIP Mobile,2026-04-09 02:42:40
Shahid,Taiwan,,,VIP | Sports,2026-04-09 02:42:40
Shahid,Taiwan,,,Ultimate | GoBX,2026-04-09 02:42:40
Shahid,Taiwan,,,SPORTS | GoBX,2026-04-09 02:42:40
Shahid,Taiwan,,,Ultimate,2026-04-09 02:42:40
Shahid,Taiwan,,,VIP,2026-04-09 02:42:40
Shahid,Taiwan,,,Sports,2026-04-09 02:42:40
Shahid,Taiwan,,,Mobile,2026-04-09 02:42:40
Shahid,Taiwan,,,Free,2026-04-09 02:42:40
Netflix,Taiwan,,460,Premium,2026-04-09 02:42:42
Netflix,Taiwan,,380,Standard,2026-04-09 02:42:42
Netflix,Taiwan,,290,Basic,2026-04-09 02:42:42
Spotify,Thailand,,,Individual,2026-04-09 02:42:35
Spotify,Thailand,,,Student,2026-04-09 02:42:35
Spotify,Thailand,,,Duo,2026-04-09 02:42:35
Spotify,Thailand,,,Family,2026-04-09 02:42:35
Shahid,Thailand,,,VIP | BigTime,2026-04-09 02:42:40
Shahid,Thailand,,,VIP Mobile,2026-04-09 02:42:40
Shahid,Thailand,,,VIP | Sports,2026-04-09 02:42:40
Shahid,Thailand,,,Ultimate | GoBX,2026-04-09 02:42:40
Shahid,Thailand,,,SPORTS | GoBX,2026-04-09 02:42:40
Shahid,Thailand,,,Ultimate,2026-04-09 02:42:40
Shahid,Thailand,,,VIP,2026-04-09 02:42:40
Shahid,Thailand,,,Sports,2026-04-09 02:42:40
Shahid,Thailand,,,Mobile,2026-04-09 02:42:40
Shahid,Thailand,,,Free,2026-04-09 02:42:40
Netflix,Thailand,,419,Premium,2026-04-09 02:42:42
Netflix,Thailand,,349,Standard,2026-04-09 02:42:42
Netflix,Thailand,,169,Basic,2026-04-09 02:42:42
Spotify,South Korea,₩,0,Individual,2026-04-09 02:42:36
Spotify,South Korea,₩,"6,00",Student,2026-04-09 02:42:36
Spotify,South Korea,₩,"16,35",Duo,2026-04-09 02:42:36
Apple TV+,South Korea,₩,"6,50",Apple TV+ Monthly,2026-04-09 02:42:37
Shahid,South Korea,,,VIP | BigTime,2026-04-09 02:42:40
Shahid,South Korea,,,VIP Mobile,2026-04-09 02:42:40
Shahid,South Korea,,,VIP | Sports,2026-04-09 02:42:40
Shahid,South Korea,,,Ultimate | GoBX,2026-04-09 02:42:40
Shahid,South Korea,,,SPORTS | GoBX,2026-04-09 02:42:40
Shahid,South Korea,,,Ultimate,2026-04-09 02:42:40
Shahid,South Korea,,,VIP,2026-04-09 02:42:40
Shahid,South Korea,,,Sports,2026-04-09 02:42:40
Shahid,South Korea,,,Mobile,2026-04-09 02:42:40
Shahid,South Korea,,,Free,2026-04-09 02:42:40
Netflix,South Korea,,"17,00",Premium,2026-04-09 02:42:43
Netflix,South Korea,,"7,00",Standard with ads,2026-04-09 02:42:43
Netflix,South Korea,,"13,50",Standard,2026-04-09 02:42:43
Spotify,Vietnam,,,Individual,2026-04-09 02:42:35
Spotify,Vietnam,,,Student,2026-04-09 02:42:35
Shahid,Vietnam,,,VIP | BigTime,2026-04-09 02:42:40
Shahid,Vietnam,,,VIP Mobile,2026-04-09 02:42:40
Shahid,Vietnam,,,VIP | Sports,2026-04-09 02:42:40
Shahid,Vietnam,,,Ultimate | GoBX,2026-04-09 02:42:40
Shahid,Vietnam,,,SPORTS | GoBX,2026-04-09 02:42:40
Shahid,Vietnam,,,Ultimate,2026-04-09 02:42:40
Shahid,Vietnam,,,VIP,2026-04-09 02:42:40
Shahid,Vietnam,,,Sports,2026-04-09 02:42:40
Shahid,Vietnam,,,Mobile,2026-04-09 02:42:40
Shahid,Vietnam,,,Free,2026-04-09 02:42:40
Netflix,Vietnam,,"273,00",Premium,2026-04-09 02:42:43
Netflix,Vietnam,,"231,00",Standard,2026-04-09 02:42:43
Netflix,Vietnam,,"114,00",Basic,2026-04-09 02:42:43
Spotify,Macau,US$,0,Individual,2026-04-09 02:42:38
Spotify,Macau,US$,0,Student,2026-04-09 02:42:38
Spotify,Macau,US$,10.49,Duo,2026-04-09 02:42:38
Spotify,Macau,US$,12.99,Family,2026-04-09 02:42:38
Apple TV+,Macau,US$,9.99,Apple TV+ Monthly,2026-04-09 02:42:40
Shahid,Macau,,,VIP | BigTime,2026-04-09 02:42:41
Shahid,Macau,,,VIP Mobile,2026-04-09 02:42:41
Shahid,Macau,,,VIP | Sports,2026-04-09 02:42:41
Shahid,Macau,,,Ultimate | GoBX,2026-04-09 02:42:41
Shahid,Macau,,,SPORTS | GoBX,2026-04-09 02:42:41
Shahid,Macau,,,Ultimate,2026-04-09 02:42:41
Shahid,Macau,,,VIP,2026-04-09 02:42:41
Shahid,Macau,,,Sports,2026-04-09 02:42:41
Shahid,Macau,,,Mobile,2026-04-09 02:42:41
Shahid,Macau,,,Free,2026-04-09 02:42:41
Netflix,Macau,$,11.99,Premium,2026-04-09 02:42:43
Netflix,Macau,$,9.99,Standard,2026-04-09 02:42:43
Netflix,Macau,$,7.99,Basic,2026-04-09 02:42:43
Spotify,Kazakhstan,US$,0,Individual,2026-04-09 02:42:39
Spotify,Kazakhstan,US$,0,Student,2026-04-09 02:42:39
Spotify,Kazakhstan,US$,6.49,Duo,2026-04-09 02:42:39
Spotify,Kazakhstan,US$,7.99,Family,2026-04-09 02:42:39
Apple TV+,Kazakhstan,$,12.99,Apple TV+ Monthly,2026-04-09 02:42:40
Shahid,Kazakhstan,,,VIP | BigTime,2026-04-09 02:42:41
Shahid,Kazakhstan,,,VIP Mobile,2026-04-09 02:42:41
Shahid,Kazakhstan,,,VIP | Sports,2026-04-09 02:42:41
Shahid,Kazakhstan,,,Ultimate | GoBX,2026-04-09 02:42:41
Shahid,Kazakhstan,,,SPORTS | GoBX,2026-04-09 02:42:41
Shahid,Kazakhstan,,,Ultimate,2026-04-09 02:42:41
Shahid,Kazakhstan,,,VIP,2026-04-09 02:42:41
Shahid,Kazakhstan,,,Sports,2026-04-09 02:42:41
Shahid,Kazakhstan,,,Mobile,2026-04-09 02:42:41
Shahid,Kazakhstan,,,Free,2026-04-09 02:42:41
Netflix,Kazakhstan,,11.99,Premium,2026-04-09 02:42:43
Netflix,Kazakhstan,,9.99,Standard,2026-04-09 02:42:43
Netflix,Kazakhstan,,7.99,Basic,2026-04-09 02:42:43
Apple TV+,Georgia,$,12.99,Apple TV+ Monthly,2026-04-09 02:42:40
Shahid,Georgia,,,VIP | BigTime,2026-04-09 02:42:42
Shahid,Georgia,,,VIP Mobile,2026-04-09 02:42:42
Shahid,Georgia,,,VIP | Sports,2026-04-09 02:42:42
Shahid,Georgia,,,Ultimate | GoBX,2026-04-09 02:42:42
Shahid,Georgia,,,SPORTS | GoBX,2026-04-09 02:42:42
Shahid,Georgia,,,Ultimate,2026-04-09 02:42:42
Shahid,Georgia,,,VIP,2026-04-09 02:42:42
Shahid,Georgia,,,Sports,2026-04-09 02:42:42
Shahid,Georgia,,,Mobile,2026-04-09 02:42:42
Shahid,Georgia,,,Free,2026-04-09 02:42:42
Netflix,Georgia,,13.99,Premium,2026-04-09 02:42:44
Netflix,Georgia,,11.79,Standard,2026-04-09 02:42:44
Netflix,Georgia,,9.39,Basic,2026-04-09 02:42:44
Apple TV+,Uzbekistan,$,12.99,Apple TV+ Monthly,2026-04-09 02:42:41
Shahid,Uzbekistan,,,VIP | BigTime,2026-04-09 02:42:42
Shahid,Uzbekistan,,,VIP Mobile,2026-04-09 02:42:42
Shahid,Uzbekistan,,,VIP | Sports,2026-04-09 02:42:42
Shahid,Uzbekistan,,,Ultimate | GoBX,2026-04-09 02:42:42
Shahid,Uzbekistan,,,SPORTS | GoBX,2026-04-09 02:42:42
Shahid,Uzbekistan,,,Ultimate,2026-04-09 02:42:42
Shahid,Uzbekistan,,,VIP,2026-04-09 02:42:42
Shahid,Uzbekistan,,,Sports,2026-04-09 02:42:42
Shahid,Uzbekistan,,,Mobile,2026-04-09 02:42:42
Shahid,Uzbekistan,,,Free,2026-04-09 02:42:42
Netflix,Uzbekistan,,11.99,Premium,2026-04-09 02:42:44
Netflix,Uzbekistan,,9.99,Standard,2026-04-09 02:42:44
Netflix,Uzbekistan,,7.99,Basic,2026-04-09 02:42:44
Apple TV+,Armenia,$,"7,99",Apple TV+ Monthly,2026-04-09 02:42:40
Shahid,Armenia,,,VIP | BigTime,2026-04-09 02:42:42
Shahid,Armenia,,,VIP Mobile,2026-04-09 02:42:42
Shahid,Armenia,,,VIP | Sports,2026-04-09 02:42:42
Shahid,Armenia,,,Ultimate | GoBX,2026-04-09 02:42:42
Shahid,Armenia,,,SPORTS | GoBX,2026-04-09 02:42:42
Shahid,Armenia,,,Ultimate,2026-04-09 02:42:42
Shahid,Armenia,,,VIP,2026-04-09 02:42:42
Shahid,Armenia,,,Sports,2026-04-09 02:42:42
Shahid,Armenia,,,Mobile,2026-04-09 02:42:42
Shahid,Armenia,,,Free,2026-04-09 02:42:42
Netflix,Armenia,,11.99,Premium,2026-04-09 02:42:44
Netflix,Armenia,,9.99,Standard,2026-04-09 02:42:44
Netflix,Armenia,,7.99,Basic,2026-04-09 02:42:44
Spotify,Azerbaijan,US$,0,Individual,2026-04-09 02:42:39
Spotify,Azerbaijan,US$,0,Student,2026-04-09 02:42:39
Spotify,Azerbaijan,US$,7.49,Duo,2026-04-09 02:42:39
Spotify,Azerbaijan,US$,9.49,Family,2026-04-09 02:42:39
Apple TV+,Azerbaijan,US$,"6,99",Apple TV+ Monthly,2026-04-09 02:42:40
Shahid,Azerbaijan,,,VIP | BigTime,2026-04-09 02:42:43
Shahid,Azerbaijan,,,VIP Mobile,2026-04-09 02:42:43
Shahid,Azerbaijan,,,VIP | Sports,2026-04-09 02:42:43
Shahid,Azerbaijan,,,Ultimate | GoBX,2026-04-09 02:42:43
Shahid,Azerbaijan,,,SPORTS | GoBX,2026-04-09 02:42:43
Shahid,Azerbaijan,,,Ultimate,2026-04-09 02:42:43
Shahid,Azerbaijan,,,VIP,2026-04-09 02:42:43
Shahid,Azerbaijan,,,Sports,2026-04-09 02:42:43
Shahid,Azerbaijan,,,Mobile,2026-04-09 02:42:43
Shahid,Azerbaijan,,,Free,2026-04-09 02:42:43
Netflix,Azerbaijan,,11.99,Premium,2026-04-09 02:42:45
Netflix,Azerbaijan,,9.99,Standard,2026-04-09 02:42:45
Netflix,Azerbaijan,,7.99,Basic,2026-04-09 02:42:45
Spotify,Kyrgyzstan,US$,0,Individual,2026-04-09 02:42:40
Spotify,Kyrgyzstan,US$,0,Student,2026-04-09 02:42:40
Spotify,Kyrgyzstan,US$,7.49,Duo,2026-04-09 02:42:40
Spotify,Kyrgyzstan,US$,9.49,Family,2026-04-09 02:42:40
Apple TV+,Kyrgyzstan,$,12.99,Apple TV+ Monthly,2026-04-09 02:42:41
Shahid,Kyrgyzstan,,,VIP | BigTime,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,VIP Mobile,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,VIP | Sports,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,Ultimate | GoBX,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,SPORTS | GoBX,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,Ultimate,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,VIP,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,Sports,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,Mobile,2026-04-09 02:42:43
Shahid,Kyrgyzstan,,,Free,2026-04-09 02:42:43
Netflix,Kyrgyzstan,,11.99,Premium,2026-04-09 02:42:45
Netflix,Kyrgyzstan,,9.99,Standard,2026-04-09 02:42:45
Netflix,Kyrgyzstan,,7.99,Basic,2026-04-09 02:42:45
Spotify,Tajikistan,US$,0,Individual,2026-04-09 02:42:41
Spotify,Tajikistan,US$,0,Student,2026-04-09 02:42:41
Apple TV+,Tajikistan,$,"7,99",Apple TV+ Monthly,2026-04-09 02:42:42
Shahid,Tajikistan,,,VIP | BigTime,2026-04-09 02:42:44
Shahid,Tajikistan,,,VIP Mobile,2026-04-09 02:42:44
Shahid,Tajikistan,,,VIP | Sports,2026-04-09 02:42:44
Shahid,Tajikistan,,,Ultimate | GoBX,2026-04-09 02:42:44
Shahid,Tajikistan,,,SPORTS | GoBX,2026-04-09 02:42:44
Shahid,Tajikistan,,,Ultimate,2026-04-09 02:42:44
Shahid,Tajikistan,,,VIP,2026-04-09 02:42:44
Shahid,Tajikistan,,,Sports,2026-04-09 02:42:44
Shahid,Tajikistan,,,Mobile,2026-04-09 02:42:44
Shahid,Tajikistan,,,Free,2026-04-09 02:42:44
Netflix,Tajikistan,,13.99,Premium,2026-04-09 02:42:46
Netflix,Tajikistan,,11.79,Standard,2026-04-09 02:42:46
Netflix,Tajikistan,,9.39,Basic,2026-04-09 02:42:46
Spotify,France,€,0,Personnel,2026-04-09 02:42:41
Spotify,France,€,0,Étudiants,2026-04-09 02:42:41
Spotify,France,€,"17,20",Duo,2026-04-09 02:42:41
Spotify,France,€,"21,24",Famille,2026-04-09 02:42:41
Apple TV+,France,€,"9,99",Apple TV+ Monthly,2026-04-09 02:42:42
Shahid,France,,,VIP | BigTime,2026-04-09 02:42:44
Shahid,France,,,VIP Mobile,2026-04-09 02:42:44
Shahid,France,,,VIP | Sports,2026-04-09 02:42:44
Shahid,France,,,Ultimate | GoBX,2026-04-09 02:42:44
Shahid,France,,,SPORTS | GoBX,2026-04-09 02:42:44
Shahid,France,,,Ultimate,2026-04-09 02:42:44
Shahid,France,,,VIP,2026-04-09 02:42:44
Shahid,France,,,Sports,2026-04-09 02:42:44
Shahid,France,,,Mobile,2026-04-09 02:42:44
Shahid,France,,,Free,2026-04-09 02:42:44
Netflix,France,,21.99,Premium,2026-04-09 02:42:46
Netflix,France,,7.99,Standard with ads,2026-04-09 02:42:46
Netflix,France,,14.99,Standard,2026-04-09 02:42:46
