platform,region,plan_type,price,scraped_at,currency
Spotify,Germany,Individual,0.0,2026-04-10 07:49:10,USD
Spotify,Germany,Student,0.0,2026-04-10 07:49:10,USD
Spotify,Germany,Duo,20.68,2026-04-10 07:49:10,USD
Spotify,Germany,Family,25.28,2026-04-10 07:49:10,USD
Spotify,France,Personnel,0.0,2026-04-10 07:49:11,USD
Spotify,France,Étudiants,0.0,2026-04-10 07:49:11,USD
Spotify,France,Duo,19.77,2026-04-10 07:49:11,USD
Spotify,France,Famille,24.41,2026-04-10 07:49:11,USD
Apple TV+,France,Apple TV+ Monthly,11.48,2026-04-10 07:49:12,USD
Apple TV+,Switzerland,Apple TV+ Monthly,13.8,2026-04-10 07:49:12,USD
Apple TV+,Luxembourg,Apple TV+ Monthly,11.48,2026-04-10 07:49:12,USD
Spotify,Spain,Individual,0.0,2026-04-10 07:49:11,USD
Spotify,Spain,Estudiantes,0.0,2026-04-10 07:49:11,USD
Spotify,Spain,Duo,19.53,2026-04-10 07:49:11,USD
Spotify,Spain,Familiar,24.13,2026-04-10 07:49:11,USD
Apple TV+,Spain,Apple TV+ Monthly,11.48,2026-04-10 07:49:12,USD
Spotify,Portugal,Individual,0.0,2026-04-10 07:49:11,USD
Spotify,Portugal,Estudante,0.0,2026-04-10 07:49:11,USD
Spotify,Portugal,Duo,13.78,2026-04-10 07:49:11,USD
Spotify,Portugal,Família 4,17.8,2026-04-10 07:49:11,USD
Apple TV+,Portugal,Apple TV+ Monthly,11.48,2026-04-10 07:49:12,USD
Spotify,Italy,Individual,0.0,2026-04-10 07:49:11,USD
Spotify,Italy,Student,0.0,2026-04-10 07:49:11,USD
Spotify,Italy,Duo,19.53,2026-04-10 07:49:11,USD
Spotify,Italy,Family,24.13,2026-04-10 07:49:11,USD
Apple TV+,Italy,Apple TV+ Monthly,8.03,2026-04-10 07:49:12,USD
Spotify,Netherlands,Individual,0.0,2026-04-10 07:49:11,USD
Spotify,Netherlands,Student,0.0,2026-04-10 07:49:11,USD
Spotify,Netherlands,Duo,20.68,2026-04-10 07:49:11,USD
Spotify,Netherlands,Family,25.28,2026-04-10 07:49:11,USD
Apple TV+,Netherlands,Apple TV+ Monthly,11.48,2026-04-10 07:49:13,USD
Spotify,Austria,Individual,0.0,2026-04-10 07:49:12,USD
Spotify,Austria,Student,0.0,2026-04-10 07:49:12,USD
Spotify,Austria,Duo,19.53,2026-04-10 07:49:12,USD
Spotify,Austria,Family,24.13,2026-04-10 07:49:12,USD
Apple TV+,Austria,Apple TV+ Monthly,11.48,2026-04-10 07:49:14,USD
Apple TV+,Sweden,Apple TV+ Monthly,10.58,2026-04-10 07:49:16,USD
Apple TV+,Poland,Apple TV+ Monthly,9.51,2026-04-10 07:49:17,USD
Spotify,Iceland,Individual,0.0,2026-04-10 07:49:16,USD
Spotify,Iceland,Student,0.0,2026-04-10 07:49:16,USD
Spotify,Iceland,Duo,21.25,2026-04-10 07:49:16,USD
Spotify,Iceland,Family,25.28,2026-04-10 07:49:16,USD
Apple TV+,Iceland,Apple TV+ Monthly,12.99,2026-04-10 07:49:17,USD
Apple TV+,Norway,Apple TV+ Monthly,12.24,2026-04-10 07:49:17,USD
Netflix,Norway,Premium,19.44,2026-04-10 07:49:22,USD
Netflix,Norway,Standard,13.27,2026-04-10 07:49:22,USD
Netflix,Norway,Basic,10.19,2026-04-10 07:49:22,USD
Apple TV+,Finland,Apple TV+ Monthly,11.48,2026-04-10 07:49:16,USD
Apple TV+,Romania,Apple TV+ Monthly,12.99,2026-04-10 07:49:17,USD
Apple TV+,Greece,Apple TV+ Monthly,14.99,2026-04-10 07:49:17,USD
Apple TV+,Bosnia and Herzegovina,Apple TV+ Monthly,12.99,2026-04-10 07:49:19,USD
Spotify,Slovakia,Individual,0.0,2026-04-10 07:49:16,USD
Spotify,Slovakia,Student,0.0,2026-04-10 07:49:16,USD
Spotify,Slovakia,Duo,11.48,2026-04-10 07:49:16,USD
Spotify,Slovakia,Family 4,13.78,2026-04-10 07:49:16,USD
Apple TV+,Slovakia,Apple TV+ Monthly,14.99,2026-04-10 07:49:17,USD
Spotify,Bulgaria,Individual,0.0,2026-04-10 07:49:16,USD
Spotify,Bulgaria,Student,0.0,2026-04-10 07:49:16,USD
Spotify,Bulgaria,Duo,9.1,2026-04-10 07:49:16,USD
Spotify,Bulgaria,Family,11.46,2026-04-10 07:49:16,USD
Apple TV+,Bulgaria,Apple TV+ Monthly,14.99,2026-04-10 07:49:18,USD
Spotify,Serbia,Individual,6.89,2026-04-10 07:49:18,USD
Spotify,Serbia,Student,3.78,2026-04-10 07:49:18,USD
Spotify,Serbia,Duo,9.76,2026-04-10 07:49:18,USD
Spotify,Serbia,Family,12.06,2026-04-10 07:49:18,USD
Apple TV+,Serbia,Apple TV+ Monthly,12.99,2026-04-10 07:49:19,USD
Apple TV+,North Macedonia,Apple TV+ Monthly,12.99,2026-04-10 07:49:19,USD
Spotify,Croatia,Individual,0.0,2026-04-10 07:49:17,USD
Spotify,Croatia,Student,0.0,2026-04-10 07:49:17,USD
Spotify,Croatia,Duo,11.48,2026-04-10 07:49:17,USD
Spotify,Croatia,Family,14.36,2026-04-10 07:49:17,USD
Apple TV+,Croatia,Apple TV+ Monthly,12.99,2026-04-10 07:49:19,USD
Spotify,Slovenia,Individual,0.0,2026-04-10 07:49:17,USD
Spotify,Slovenia,Student,0.0,2026-04-10 07:49:17,USD
Spotify,Slovenia,Duo,11.48,2026-04-10 07:49:17,USD
Spotify,Slovenia,Family,14.36,2026-04-10 07:49:17,USD
Apple TV+,Slovenia,Apple TV+ Monthly,14.99,2026-04-10 07:49:19,USD
Apple TV+,Albania,Apple TV+ Monthly,12.99,2026-04-10 07:49:20,USD
Spotify,Montenegro,Individual,0.0,2026-04-10 07:49:18,USD
Spotify,Montenegro,Student,0.0,2026-04-10 07:49:18,USD
Spotify,Montenegro,Duo,9.76,2026-04-10 07:49:18,USD
Spotify,Montenegro,Family,12.06,2026-04-10 07:49:18,USD
Apple TV+,Montenegro,Apple TV+ Monthly,12.99,2026-04-10 07:49:20,USD
Spotify,Ukraine,Individual,0.0,2026-04-10 07:49:22,USD
Spotify,Ukraine,Student,0.0,2026-04-10 07:49:22,USD
Spotify,Ukraine,Duo,6.49,2026-04-10 07:49:22,USD
Spotify,Ukraine,Family,7.99,2026-04-10 07:49:22,USD
Apple TV+,Ukraine,Apple TV+ Monthly,4.99,2026-04-10 07:49:24,USD
Spotify,Estonia,Individual,13.78,2026-04-10 07:49:22,USD
Spotify,Estonia,Student,7.46,2026-04-10 07:49:22,USD
Spotify,Estonia,Duo,18.38,2026-04-10 07:49:22,USD
Spotify,Estonia,Family,22.98,2026-04-10 07:49:22,USD
Apple TV+,Estonia,Apple TV+ Monthly,14.99,2026-04-10 07:49:23,USD
Spotify,Latvia,Individual,0.0,2026-04-10 07:49:22,USD
Spotify,Latvia,Student,0.0,2026-04-10 07:49:22,USD
Spotify,Latvia,Duo,18.38,2026-04-10 07:49:22,USD
Spotify,Latvia,Family,22.98,2026-04-10 07:49:22,USD
Apple TV+,Latvia,Apple TV+ Monthly,14.99,2026-04-10 07:49:23,USD
Spotify,Belarus,Individual,0.0,2026-04-10 07:49:22,USD
Spotify,Belarus,Student,0.0,2026-04-10 07:49:22,USD
Spotify,Belarus,Duo,7.49,2026-04-10 07:49:22,USD
Spotify,Belarus,Family,9.49,2026-04-10 07:49:22,USD
Apple TV+,Belarus,Apple TV+ Monthly,7.99,2026-04-10 07:49:23,USD
Apple TV+,Ecuador,Apple TV+ Monthly,6.99,2026-04-10 07:49:24,USD
Netflix,Ecuador,Premium,11.99,2026-04-10 07:49:28,USD
Netflix,Ecuador,Standard,8.99,2026-04-10 07:49:28,USD
Netflix,Ecuador,Basic,5.99,2026-04-10 07:49:28,USD
Apple TV+,Chile,Apple TV+ Monthly,4.99,2026-04-10 07:49:24,USD
Netflix,Chile,Premium,12.99,2026-04-10 07:49:29,USD
Netflix,Chile,Standard,9.99,2026-04-10 07:49:29,USD
Netflix,Chile,Basic,7.19,2026-04-10 07:49:29,USD
Apple TV+,Mexico,Apple TV+ Monthly,169.0,2026-04-10 07:49:23,USD
Netflix,Mexico,Premium,369.0,2026-04-10 07:49:28,USD
Netflix,Mexico,Standard with ads,139.0,2026-04-10 07:49:28,USD
Netflix,Mexico,Standard,269.0,2026-04-10 07:49:28,USD
Apple TV+,Uruguay,Apple TV+ Monthly,12.99,2026-04-10 07:49:24,USD
Netflix,Uruguay,Premium,21.99,2026-04-10 07:49:29,USD
Netflix,Uruguay,Standard,16.99,2026-04-10 07:49:29,USD
Netflix,Uruguay,Basic,11.99,2026-04-10 07:49:29,USD
Apple TV+,Argentina,Apple TV+ Monthly,6.99,2026-04-10 07:49:24,USD
Spotify,Lithuania,Individual,0.0,2026-04-10 07:49:22,USD
Spotify,Lithuania,Student,0.0,2026-04-10 07:49:22,USD
Spotify,Lithuania,Duo,13.78,2026-04-10 07:49:22,USD
Spotify,Lithuania,Family,17.23,2026-04-10 07:49:22,USD
Apple TV+,Lithuania,Apple TV+ Monthly,14.99,2026-04-10 07:49:23,USD
Spotify,Moldova,Individual,0.0,2026-04-10 07:49:23,USD
Spotify,Moldova,Student,0.0,2026-04-10 07:49:23,USD
Spotify,Moldova,Duo,7.49,2026-04-10 07:49:23,USD
Spotify,Moldova,Family,9.49,2026-04-10 07:49:23,USD
Apple TV+,Moldova,Apple TV+ Monthly,7.99,2026-04-10 07:49:24,USD
Netflix,Costa Rica,Premium,17.99,2026-04-10 07:49:29,USD
Netflix,Costa Rica,Standard,14.99,2026-04-10 07:49:29,USD
Netflix,Costa Rica,Basic,9.99,2026-04-10 07:49:29,USD
Spotify,Colombia,Individual,0.0,2026-04-10 07:49:24,USD
Spotify,Colombia,Estudiantes,0.0,2026-04-10 07:49:24,USD
Spotify,Colombia,Duo,24.5,2026-04-10 07:49:24,USD
Spotify,Colombia,Familiar,30.5,2026-04-10 07:49:24,USD
Apple TV+,Colombia,Apple TV+ Monthly,29.9,2026-04-10 07:49:25,USD
Netflix,Paraguay,Premium,7.99,2026-04-10 07:49:30,USD
Netflix,Paraguay,Standard,5.99,2026-04-10 07:49:30,USD
Netflix,Paraguay,Basic,3.99,2026-04-10 07:49:30,USD
Netflix,Bolivia,Premium,7.99,2026-04-10 07:49:31,USD
Netflix,Bolivia,Standard,5.99,2026-04-10 07:49:31,USD
Netflix,Bolivia,Basic,3.99,2026-04-10 07:49:31,USD
Netflix,Venezuela,Premium,7.99,2026-04-10 07:49:31,USD
Netflix,Venezuela,Standard,5.99,2026-04-10 07:49:31,USD
Netflix,Venezuela,Basic,3.99,2026-04-10 07:49:31,USD
Netflix,Panama,Premium,13.99,2026-04-10 07:49:32,USD
Netflix,Panama,Standard,9.99,2026-04-10 07:49:32,USD
Netflix,Panama,Basic,5.99,2026-04-10 07:49:32,USD
Netflix,Guatemala,Premium,13.99,2026-04-10 07:49:32,USD
Netflix,Guatemala,Standard,9.99,2026-04-10 07:49:32,USD
Netflix,Guatemala,Basic,6.99,2026-04-10 07:49:32,USD
Netflix,Honduras,Premium,13.99,2026-04-10 07:49:33,USD
Netflix,Honduras,Standard,9.99,2026-04-10 07:49:33,USD
Netflix,Honduras,Basic,6.99,2026-04-10 07:49:33,USD
Apple TV+,Dominican Republic,Apple TV+ Monthly,6.99,2026-04-10 07:49:29,USD
Netflix,Dominican Republic,Premium,13.99,2026-04-10 07:49:33,USD
Netflix,Dominican Republic,Standard,9.99,2026-04-10 07:49:33,USD
Netflix,Dominican Republic,Basic,6.99,2026-04-10 07:49:33,USD
Apple TV+,Jamaica,Apple TV+ Monthly,12.99,2026-04-10 07:49:29,USD
Netflix,Jamaica,Premium,9.99,2026-04-10 07:49:33,USD
Netflix,Jamaica,Standard,6.99,2026-04-10 07:49:33,USD
Netflix,Jamaica,Basic,4.99,2026-04-10 07:49:33,USD
Apple TV+,Puerto Rico,Apple TV+ Monthly,12.99,2026-04-10 07:49:29,USD
Netflix,Puerto Rico,Premium,26.99,2026-04-10 07:49:34,USD
Netflix,Puerto Rico,Standard with ads,8.99,2026-04-10 07:49:34,USD
Netflix,Puerto Rico,Standard,19.99,2026-04-10 07:49:34,USD
Apple TV+,El Salvador,Apple TV+ Monthly,6.99,2026-04-10 07:49:28,USD
Netflix,El Salvador,Premium,13.99,2026-04-10 07:49:33,USD
Netflix,El Salvador,Standard,9.99,2026-04-10 07:49:33,USD
Netflix,El Salvador,Basic,6.99,2026-04-10 07:49:33,USD
Netflix,Nicaragua,Premium,9.99,2026-04-10 07:49:33,USD
Netflix,Nicaragua,Standard,6.99,2026-04-10 07:49:33,USD
Netflix,Nicaragua,Basic,4.99,2026-04-10 07:49:33,USD
Apple TV+,Trinidad and Tobago,Apple TV+ Monthly,6.99,2026-04-10 07:49:29,USD
Netflix,Trinidad and Tobago,Premium,19.99,2026-04-10 07:49:34,USD
Netflix,Trinidad and Tobago,Standard,15.49,2026-04-10 07:49:34,USD
Netflix,Trinidad and Tobago,Basic,10.99,2026-04-10 07:49:34,USD
Apple TV+,Nigeria,Apple TV+ Monthly,12.99,2026-04-10 07:49:31,USD
Apple TV+,Guyana,Apple TV+ Monthly,12.99,2026-04-10 07:49:30,USD
Netflix,Guyana,Premium,7.99,2026-04-10 07:49:34,USD
Netflix,Guyana,Standard,5.99,2026-04-10 07:49:34,USD
Netflix,Guyana,Basic,3.99,2026-04-10 07:49:34,USD
Apple TV+,Barbados,Apple TV+ Monthly,12.99,2026-04-10 07:49:30,USD
Netflix,Barbados,Premium,18.79,2026-04-10 07:49:35,USD
Netflix,Barbados,Standard,15.29,2026-04-10 07:49:35,USD
Netflix,Barbados,Basic,10.59,2026-04-10 07:49:35,USD
Apple TV+,Bahamas,Apple TV+ Monthly,7.99,2026-04-10 07:49:29,USD
Netflix,Bahamas,Premium,19.99,2026-04-10 07:49:35,USD
Netflix,Bahamas,Standard,15.49,2026-04-10 07:49:35,USD
Netflix,Bahamas,Basic,10.99,2026-04-10 07:49:35,USD
Spotify,Belize,Individual,0.0,2026-04-10 07:49:29,USD
Spotify,Belize,Student,0.0,2026-04-10 07:49:29,USD
Spotify,Belize,Duo,8.99,2026-04-10 07:49:29,USD
Spotify,Belize,Family,11.49,2026-04-10 07:49:29,USD
Apple TV+,Belize,Apple TV+ Monthly,6.99,2026-04-10 07:49:31,USD
Netflix,Belize,Premium,7.99,2026-04-10 07:49:35,USD
Netflix,Belize,Standard,5.99,2026-04-10 07:49:35,USD
Netflix,Belize,Basic,3.99,2026-04-10 07:49:35,USD
Spotify,Suriname,Individual,0.0,2026-04-10 07:49:29,USD
Spotify,Suriname,Student,0.0,2026-04-10 07:49:29,USD
Spotify,Suriname,Duo,8.99,2026-04-10 07:49:29,USD
Spotify,Suriname,Family,11.49,2026-04-10 07:49:29,USD
Apple TV+,Suriname,Apple TV+ Monthly,12.99,2026-04-10 07:49:31,USD
Netflix,Suriname,Premium,7.99,2026-04-10 07:49:35,USD
Netflix,Suriname,Standard,5.99,2026-04-10 07:49:35,USD
Netflix,Suriname,Basic,3.99,2026-04-10 07:49:35,USD
Apple TV+,Kenya,Apple TV+ Monthly,12.99,2026-04-10 07:49:31,USD
Apple TV+,Ghana,Apple TV+ Monthly,7.99,2026-04-10 07:49:31,USD
Netflix,Ghana,Premium,9.99,2026-04-10 07:49:36,USD
Netflix,Ghana,Standard,7.99,2026-04-10 07:49:36,USD
Netflix,Ghana,Basic,3.99,2026-04-10 07:49:36,USD
Apple TV+,Zambia,Apple TV+ Monthly,12.99,2026-04-10 07:49:33,USD
Netflix,Zambia,Premium,9.99,2026-04-10 07:49:36,USD
Netflix,Zambia,Standard,7.99,2026-04-10 07:49:36,USD
Netflix,Zambia,Basic,3.99,2026-04-10 07:49:36,USD
Apple TV+,Zimbabwe,Apple TV+ Monthly,7.99,2026-04-10 07:49:32,USD
Netflix,Zimbabwe,Premium,9.99,2026-04-10 07:49:36,USD
Netflix,Zimbabwe,Standard,7.99,2026-04-10 07:49:36,USD
Netflix,Zimbabwe,Basic,3.99,2026-04-10 07:49:36,USD
Apple TV+,Uganda,Apple TV+ Monthly,7.99,2026-04-10 07:49:33,USD
Netflix,Uganda,Premium,9.99,2026-04-10 07:49:36,USD
Netflix,Uganda,Standard,7.99,2026-04-10 07:49:36,USD
Netflix,Uganda,Basic,3.99,2026-04-10 07:49:36,USD
Apple TV+,Tanzania,Apple TV+ Monthly,12.99,2026-04-10 07:49:33,USD
Netflix,Tanzania,Premium,9.99,2026-04-10 07:49:36,USD
Netflix,Tanzania,Standard,7.99,2026-04-10 07:49:36,USD
Netflix,Tanzania,Basic,3.99,2026-04-10 07:49:36,USD
Apple TV+,Botswana,Apple TV+ Monthly,6.99,2026-04-10 07:49:34,USD
Netflix,Botswana,Premium,9.99,2026-04-10 07:49:37,USD
Netflix,Botswana,Standard,7.99,2026-04-10 07:49:37,USD
Netflix,Botswana,Basic,3.99,2026-04-10 07:49:37,USD
Apple TV+,Rwanda,Apple TV+ Monthly,12.99,2026-04-10 07:49:34,USD
Netflix,Rwanda,Premium,9.99,2026-04-10 07:49:37,USD
Netflix,Rwanda,Standard,7.99,2026-04-10 07:49:37,USD
Netflix,Rwanda,Basic,3.99,2026-04-10 07:49:37,USD
Spotify,Namibia,Individual,0.0,2026-04-10 07:49:32,USD
Spotify,Namibia,Student,0.0,2026-04-10 07:49:32,USD
Spotify,Namibia,Duo,4.49,2026-04-10 07:49:32,USD
Spotify,Namibia,Family,5.79,2026-04-10 07:49:32,USD
Apple TV+,Namibia,Apple TV+ Monthly,6.99,2026-04-10 07:49:34,USD
Netflix,Namibia,Premium,9.99,2026-04-10 07:49:38,USD
Netflix,Namibia,Standard,7.99,2026-04-10 07:49:38,USD
Netflix,Namibia,Basic,3.99,2026-04-10 07:49:38,USD
Spotify,Senegal,Individual,0.0,2026-04-10 07:49:34,USD
Spotify,Senegal,Student,0.0,2026-04-10 07:49:34,USD
Spotify,Senegal,Duo,4.49,2026-04-10 07:49:34,USD
Spotify,Senegal,Family,5.79,2026-04-10 07:49:34,USD
Apple TV+,Senegal,Apple TV+ Monthly,12.99,2026-04-10 07:49:35,USD
Netflix,Senegal,Premium,9.99,2026-04-10 07:49:38,USD
Netflix,Senegal,Standard,7.99,2026-04-10 07:49:38,USD
Netflix,Senegal,Basic,3.99,2026-04-10 07:49:38,USD
Spotify,Ethiopia,Individual,0.0,2026-04-10 07:49:34,USD
Spotify,Ethiopia,Student,0.0,2026-04-10 07:49:34,USD
Spotify,Ethiopia,Duo,4.49,2026-04-10 07:49:34,USD
Spotify,Ethiopia,Family,5.79,2026-04-10 07:49:34,USD
Apple TV+,Ethiopia,Apple TV+ Monthly,12.99,2026-04-10 07:49:35,USD
Netflix,Ethiopia,Premium,9.99,2026-04-10 07:49:38,USD
Netflix,Ethiopia,Standard,7.99,2026-04-10 07:49:38,USD
Netflix,Ethiopia,Basic,3.99,2026-04-10 07:49:38,USD
Spotify,Angola,Individual,0.0,2026-04-10 07:49:34,USD
Spotify,Angola,Student,0.0,2026-04-10 07:49:34,USD
